popularity,budget,revenue,original_title,director,runtime,genres,release_year,budget_adj,revenue_adj
0.077321,0,0,Tourist Trap,David Schmoeller,90,Horror|Mystery|Thriller,1979,0.0,0.0
0.386843,300000,0,Rock 'n' Roll High School,Allan Arkush,93,Comedy|Music,1979,901366.200750477,0.0
0.058087,0,22228000,Norma Rae,Martin Ritt,110,Drama,1979,0.0,66785226.3676053
0.032098,0,0,Dracula,John Badham,109,Horror|Romance,1979,0.0,0.0
0.019263,0,0,The Champ,Franco Zeffirelli,121,Drama|Family,1979,0.0,0.0
4.831966,6400000,78371200,The Terminator,James Cameron,108,Action|Thriller|Science Fiction,1984,13433869.0508425,164504443.46209198
2.5567990000000003,28000000,333000000,Indiana Jones and the Temple of Doom,Steven Spielberg,118,Adventure|Action,1984,58773177.09743621,698980999.051652
2.484654,30000000,295212467,Ghostbusters,Ivan Reitman,107,Fantasy|Action|Comedy|Science Fiction|Family,1984,62971261.1758245,619663378.727216
2.464803,11000000,153083102,Gremlins,Joe Dante,106,Fantasy|Horror|Comedy,1984,23089462.4311356,321327866.588246
2.183891,27000000,20158808,The Neverending Story,Wolfgang Petersen,102,Drama|Family|Fantasy|Adventure,1984,56674135.0582421,42314185.4520434
2.1083380000000003,15000000,316360478,Beverly Hills Cop,Martin Brest,105,Action|Comedy|Crime,1984,31485630.5879122,664053942.8615558
1.6891630000000002,30000000,0,Once Upon a Time in America,Sergio Leone,229,Drama|Crime,1984,62971261.1758245,0.0
1.6822830000000002,18000000,51973029,Amadeus,MiloÅ¡ Forman,160,Drama|History|Music,1984,37782756.7054947,109093572.775256
1.508112,8000000,90815558,The Karate Kid,John G. Avildsen,126,Drama,1984,16792336.3135532,190625674.054874
1.331432,1800000,25504513,A Nightmare on Elm Street,Wes Craven,91,Horror,1984,3778275.67054947,53535044.97617371
1.247659,18000000,31042035,Conan the Destroyer,Richard Fleischer,103,Adventure|Fantasy|Action,1984,37782756.7054947,65158536.44713621
1.077574,28000000,40400657,2010,Peter Hyams,116,Thriller|Science Fiction,1984,58773177.09743621,84802677.4540635
1.020675,40000000,30925690,Dune,David Lynch,137,Action|Science Fiction|Adventure,1984,83961681.56776609,64914323.40108621
0.991867,10000000,86572238,Romancing the Stone,Robert Zemeckis,106,Action|Adventure|Comedy|Romance,1984,20990420.391941506,181718766.989121
0.9739,4500000,81198894,Police Academy,Hugh Wilson,96,Comedy|Crime,1984,9445689.17637368,170439892.042069
0.938766,0,38376497,Red Dawn,John Milius,114,Action|Thriller,1984,0.0,80553880.5200082
0.82288,18000000,87000000,Star Trek III: The Search for Spock,Leonard Nimoy,105,Science Fiction|Action|Adventure|Thriller,1984,37782756.7054947,182616657.40989095
0.822695999999999,0,25100000,Moscow on the Hudson,Paul Mazursky,115,Comedy|Drama|Romance,1984,0.0,52685955.18377321
0.791148,8200000,80035402,Footloose,Herbert Ross,107,Drama|Family|Music|Romance,1984,17212144.721392002,167997673.421803
0.747792,0,32,Friday the 13th: The Final Chapter,Joseph Zito,91,Horror|Thriller,1984,0.0,67.1693452542128
0.742001,1500000,2300000,Repo Man,Alex Cox,92,Comedy|Drama|Science Fiction,1984,3148563.05879122,4827796.69014655
0.725581,0,0,Nineteen Eighty-Four,Michael Radford,113,Drama|Romance|Science Fiction,1984,0.0,0.0
0.7006060000000001,35000000,0,Supergirl,Jeannot Szwarc,124,Adventure|Fantasy|Action|Science Fiction,1984,73466471.3717953,0.0
0.647261,0,0,The Adventures of AndrÃ© and Wally B.,Alvy Ray Smith,2,Animation,1984,0.0,0.0
0.637446,22000000,28744356,Starman,John Carpenter,115,Action|Adventure|Drama|Romance|Science Fiction,1984,46178924.8622713,60335611.6335626
0.633247,6000000,38435947,Bachelor Party,Neal Israel,105,Comedy,1984,12594252.2351649,80678668.56923829
0.627167,0,4736202,This Is Spinal Tap,Rob Reiner,82,Comedy|Music,1984,0.0,9941487.10411542
0.616491,0,48143579,Tightrope,Richard Tuggle,115,Mystery|Thriller|Crime|Drama,1984,0.0,101055396.238264
0.60906,0,0,Cheech & Chong's The Corsican Brothers,Tommy Chong,82,Comedy,1984,0.0,0.0
0.606839,6500000,23686027,Sixteen Candles,John Hughes,93,Comedy|Romance,1984,13643773.2547619,49717966.4144877
0.603541,14400000,34700291,The Killing Fields,Roland JoffÃ©,141,War|Drama|History,1984,30226205.364395697,72837369.5812705
0.5909220000000001,3000000,14418922,Night of the Comet,Thom Eberhardt,95,Action|Comedy|Horror|Science Fiction|Thriller,1984,6297126.11758245,30265923.4378614
0.5779,25300000,0,The Woman in Red,Gene Wilder,87,Comedy|Romance,1984,53105763.591612,0.0
0.561034,0,0,The Ewok Adventure,John Korty,96,Adventure|Science Fiction,1984,0.0,0.0
0.550313,15000000,28733290,The Last Starfighter,Nick Castle,101,Adventure|Science Fiction|Action,1984,31485630.5879122,60312383.63435689
0.542315,0,0,A Christmas Carol,Clive Donner,100,TV Movie|Fantasy|Drama|Comedy|Family,1984,0.0,0.0
0.539505,25000000,5778353,Sheena,John Guillermin,117,Adventure|Fantasy|Action|Comedy|Science Fiction,1984,52476050.97985379,12129005.8643036
0.538135,1500000,0,Blood Simple,Joel Coen,97,Crime|Drama|Thriller,1984,3148563.05879122,0.0
0.524253,8000000,69821334,Splash,Ron Howard,111,Comedy|Fantasy|Romance,1984,16792336.3135532,146557915.298616
0.518436,1746964,2181987,"Paris, Texas",Wim Wenders,147,Drama,1984,3666950.87695877,4580082.44197513
0.517691,10000000,8801940,Body Double,Brian De Palma,114,Mystery|Thriller,1984,20990420.391941506,18475642.0864645
0.5114989999999989,0,0,The Adventures of Buckaroo Banzai Across the 8th Dimension,W.D. Richter,103,Comedy|Science Fiction,1984,0.0,0.0
0.504848,25000000,38348988,City Heat,Richard Benjamin,93,Action|Comedy|Crime,1984,52476050.97985379,80496137.972552
0.495575,0,12145169,Dreamscape,Joseph Ruben,99,Adventure|Horror|Science Fiction|Thriller,1984,0.0,25493220.3041176
0.493364,8600000,0,The Bounty,Roger Donaldson,132,Action|Drama|History,1984,18051761.5370697,0.0
0.491888,58000000,25928721,The Cotton Club,Francis Ford Coppola,127,Music|Drama|Crime|Romance,1984,121744438.27326,54425475.40153621
0.468552,0,0,Trancers,Charles Band,77,Horror|Science Fiction|Crime,1984,0.0,0.0
0.46568,8000000,0,The Muppets Take Manhattan,Frank Oz,94,Romance|Comedy|Family,1984,16792336.3135532,0.0
0.44653,9000000,20458340,Top Secret!,Jim Abrahams|David Zucker|Jerry Zucker,90,Comedy,1984,18891378.352747306,42942915.7121273
0.378244,0,0,Against All Odds,Taylor Hackford,128,Action|Adventure|Crime|Drama|Mystery,1984,0.0,0.0
0.375305,0,0,Blame It on Rio,Stanley Donen,100,Comedy|Romance,1984,0.0,0.0
0.26516,0,0,Stranger Than Paradise,Jim Jarmusch,89,Comedy|Drama,1984,0.0,0.0
0.368967,0,45858563,"Greystoke: The Legend of Tarzan, Lord of the Apes",Hugh Hudson,143,Adventure|Drama|Action|Romance,1984,0.0,96259051.5940335
0.367854,0,0,Birdy,Alan Parker,120,Drama|History,1984,0.0,0.0
0.367406,7200000,68392977,Purple Rain,Albert Magnoli,111,Drama|Music|Romance,1984,15113102.6821978,143559733.908638
0.362732,0,11129057,Falling in Love,Ulu Grosbard,102,Drama|Romance,1984,0.0,23360358.4995879
0.36224,2550000,22812411,Missing in Action,Joseph Zito,101,Action|Adventure|Thriller|War,1984,5352557.19994508,47884209.7043751
0.354864,0,0,All of Me,Carl Reiner,93,Fantasy|Comedy|Science Fiction|Romance,1984,0.0,0.0
0.351379,28000000,47951979,The Natural,Barry Levinson,137,Drama,1984,58773177.09743621,100653219.783555
0.343859,0,0,Revenge of the Nerds,Jeff Kanew,90,Comedy,1984,0.0,0.0
0.361782,800000,14000000,Children of the Corn,Fritz Kiersch,93,Drama|Fantasy|Horror|Thriller,1984,1679233.63135532,29386588.548718106
0.34233600000000003,0,0,Frankenweenie,Tim Burton,29,Comedy|Family,1984,0.0,0.0
0.335414,0,0,The Toxic Avenger,Lloyd Kaufman|Michael Herz,82,Science Fiction|Action|Comedy|Horror,1984,0.0,0.0
0.333174,700000,0,The Hills Have Eyes Part II,Wes Craven,86,Horror,1984,1469329.4274359,0.0
0.329484,8000000,27187653,A Passage to India,David Lean,163,Drama|Adventure|History,1984,16792336.3135532,57068026.594023
0.297597,14500000,8089290,Streets of Fire,Walter Hill,93,Action|Thriller|Music,1984,30436109.5683152,16979759.7772328
0.283191,1200000,4978922,Stop Making Sense,Jonathan Demme,88,Documentary|Music,1984,2518850.44703298,10450966.5878686
0.282143,0,0,Savage Streets,Danny Steinmann,92,Horror|Action|Crime|Thriller,1984,0.0,0.0
0.274845,0,0,Cloak & Dagger,Richard Franklin,101,Adventure|Action|Family,1984,0.0,0.0
0.263961,0,0,Johnny Dangerously,Amy Heckerling,90,Action|Comedy|Thriller|Crime,1984,0.0,0.0
0.263945,0,28078073,Cannonball Run II,Hal Needham,108,Action|Adventure|Comedy,1984,0.0,58937055.60656221
0.263651,0,0,Breakin',Joel Silberg,90,Music,1984,0.0,0.0
0.263077,28000000,0,Rhinestone,Bob Clark,111,Comedy,1984,58773177.09743621,0.0
0.262738,0,0,Crimes of Passion,Ken Russell,112,Drama|Thriller|Romance,1984,0.0,0.0
0.187368,0,0,Breakin' 2: Electric Boogaloo,Sam Firstenberg,94,Drama|Music,1984,0.0,0.0
0.243301,1065000,0,"Silent Night, Deadly Night",Charles E. Sellier Jr.,79,Thriller|Horror,1984,2235479.77174177,0.0
0.238873,0,0,Suburbia,Penelope Spheeris,94,Drama|Music,1984,0.0,0.0
0.229117,0,0,Hot Dog... The Movie,Peter Markle,96,Comedy,1984,0.0,0.0
0.227768,0,0,The Philadelphia Experiment,Stewart Raffill,102,Adventure|Drama|Fantasy|Romance|Science Fiction,1984,0.0,0.0
0.222379,0,14134877,Tank,Marvin J. Chomsky,113,Action|Adventure|Comedy|Drama|Thriller,1984,0.0,29669701.0418385
0.215846,0,0,A Soldier's Story,Norman Jewison,101,Drama|Mystery|War,1984,0.0,0.0
0.21068,0,0,Firestarter,Mark L. Lester,114,Fantasy|Drama|Horror|Action|Thriller,1984,0.0,0.0
0.210297,0,0,Threads,Mick Jackson,112,Drama|Science Fiction,1984,0.0,0.0
0.204093,7000000,0,Bolero,John Derek,105,Drama|Romance,1984,14693294.274359,0.0
0.198438,0,0,Rats - Notte di terrore,Bruno Mattei|Claudio Fragasso,97,Horror|Science Fiction,1984,0.0,0.0
0.190287,0,0,Runaway,Michael Crichton,100,Thriller|Crime|Science Fiction,1984,0.0,0.0
0.197425,1250000,3412497,C.H.U.D.,Douglas Cheek,88,Horror|Science Fiction,1984,2623802.54899269,7162974.66162392
0.177006,1000000,35000000,Ghoulies,Luca Bercovici,81,Comedy|Horror|Fantasy,1984,2099042.03919415,73466471.3717953
0.212188,0,0,Places in the Heart,Robert Benton,111,Drama|Family,1984,0.0,0.0
0.174241,18000000,19265302,Best Defense,Willard Huyck,94,Action|Comedy,1984,37782756.7054947,40438678.7957711
0.204824,0,0,The Pope of Greenwich Village,Stuart Rosenberg,121,Drama|Action|Comedy|Crime,1984,0.0,0.0
0.154225,0,0,Airwolf: The Movie,Donald P. Bellisario,85,Adventure|Action|Thriller|Science Fiction,1984,0.0,0.0
0.202992,9000000,0,The Ice Pirates,Stewart Raffill,91,Action|Science Fiction|Comedy,1984,18891378.352747306,0.0
0.140026,5500000,801000,Razorback,Russell Mulcahy,95,Horror,1984,11544731.2155678,1681332.67339451
0.059713,0,0,The Lonely Guy,Arthur Hiller,90,Comedy|Romance,1984,0.0,0.0
0.13661800000000002,0,0,Forbrydelsens element,Lars von Trier,104,Crime|Drama|Science Fiction|Thriller,1984,0.0,0.0
0.13399,8000000,10600497,Broadway Danny Rose,Woody Allen,84,Comedy,1984,16792336.3135532,22250888.8393514
0.133098,0,1337274,Gwendoline,Just Jaeckin,88,Adventure|Fantasy|Thriller,1984,0.0,2806994.34392132
0.127192,0,0,Ninja III: The Domination,Sam Firstenberg,92,Horror|Action,1984,0.0,0.0
0.125596,0,0,The Times of Harvey Milk,Rob Epstein,90,Documentary,1984,0.0,0.0
0.118258,0,0,Beat Street,Stan Lathan,105,Music|Family|Drama,1984,0.0,0.0
0.109048,0,0,Electric Dreams,Steve Barron,95,Comedy,1984,0.0,0.0
0.08784,0,0,The Hit,Stephen Frears,98,Drama|Action|Thriller|Crime,1984,0.0,0.0
0.082235,0,0,Under the Volcano,John Huston,112,Drama,1984,0.0,0.0
0.06413300000000001,2000000,0,The Company of Wolves,Neil Jordan,95,Fantasy|Horror|Science Fiction,1984,4198084.0783883,0.0
4.828854,32350000,572700000,Return of the Jedi,Richard Marquand,135,Adventure|Action|Science Fiction,1983,70824243.1274759,1253818981.11608
3.178818,25000000,65884703,Scarface,Brian De Palma,170,Action|Crime|Drama|Thriller,1983,54732799.9439536,144242170.746632
1.774018,36000000,160000000,Never Say Never Again,Irvin Kershner,134,Adventure|Action|Thriller,1983,78815231.9192932,350289919.641303
1.575742,27500000,183700000,Octopussy,John Glen,131,Adventure|Action|Thriller,1983,60206079.9383489,402176613.988171
1.494805,0,19294144,A Christmas Story,Bob Clark,94,Comedy|Family,1983,0.0,42240900.945673294
1.263139,39000000,75800000,Superman III,Richard Lester,125,Comedy|Action|Adventure|Fantasy|Science Fiction,1983,85383167.91256759,165949849.430067
1.115139,40600000,90400000,Trading Places,John Landis,116,Comedy|Drama,1983,88886067.1089806,197913804.597336
1.106471,12000000,79567667,WarGames,John Badham,114,Thriller|Science Fiction,1983,26271743.9730977,174198447.996724
1.0684,15000000,61399552,National Lampoon's Vacation,Harold Ramis,98,Comedy|Adventure|Romance,1983,32839679.966372106,134422775.850575
1.065331,20500000,87987055,Jaws 3,Joe Alves,99,Horror,1983,44880895.9540419,192631115.158905
0.941118,0,0,The Meaning of Life,Terry Jones|Terry Gilliam,107,Comedy,1983,0.0,0.0
0.8072010000000001,8000000,0,Terms of Endearment,James L. Brooks,132,Drama|Comedy,1983,17514495.9820651,0.0
0.772972,0,0,Private School,Noel Black,89,Comedy|Romance,1983,0.0,0.0
0.771263,22000000,67642693,Sudden Impact,Clint Eastwood,117,Action|Crime|Thriller,1983,48164863.9506791,148090959.34557
0.699455,6200000,63541777,Risky Business,Paul Brickman,98,Comedy|Romance,1983,13573734.3861004,139112774.744972
0.6757529999999989,27000000,21500000,The Right Stuff,Philip Kaufman,193,Drama|History,1983,59111423.9394698,47070207.9518001
0.65591,0,19910002,Breathless,Jim McBride,100,Action|Drama|Romance|Thriller,1983,0.0,43589206.2539886
0.598749,0,4300000,Yellowbeard,Mel Damski,96,Comedy|Adventure,1983,0.0,9414041.59036002
0.592218999999999,3000000,21000000,Mickey's Christmas Carol,Burny Mattinson,26,Family|Animation,1983,6567935.99327443,45975551.952921
0.589232,0,15543000,Still Smokin,Tommy Chong,91,Comedy,1983,0.0,34028476.381154805
0.5756680000000001,0,5979292,The Hunger,Tony Scott,97,Horror|Thriller|Romance,1983,0.0,13090535.7136992
0.560348,0,21200000,Christine,John Carpenter,110,Mystery|Drama|Horror|Thriller,1983,0.0,46413414.3524726
0.554917,10000000,25697647,The Outsiders,Francis Ford Coppola,91,Crime|Drama,1983,21893119.9775814,56260166.8912535
0.5436880000000001,6500000,33759266,Porky's II: The Next Day,Bob Clark,98,Comedy,1983,14230527.9854279,73909566.08930859
0.5133909999999989,0,0,Under Fire,Roger Spottiswoode,128,War|Drama,1983,0.0,0.0
0.504901,10100000,0,The Man with Two Brains,Carl Reiner,93,Comedy|Romance|Science Fiction,1983,22112051.1773572,0.0
0.4887,0,0,The Day After,Nicholas Meyer,127,Science Fiction|Drama,1983,0.0,0.0
0.485585,5000000,0,Cujo,Lewis Teague,91,Horror|Thriller,1983,10946559.9887907,0.0
0.478476,12000000,30400000,Yentl,Barbra Streisand,132,Music|Drama|Romance,1983,26271743.9730977,66555084.7318475
0.465858,22000000,42313354,Blue Thunder,John Badham,109,Science Fiction|Action|Thriller|Crime|Drama,1983,48164863.9506791,92637133.5775875
0.449475,10000000,20766616,The Dead Zone,David Cronenberg,103,Thriller|Horror|Science Fiction,1983,21893119.9775814,45464601.56163621
0.419263,350000,0,Valley Girl,Martha Coolidge,99,Comedy|Romance,1983,766259.19921535,0.0
0.39276,0,17233166,All the Right Moves,Michael Chapman,91,Romance|Drama,1983,0.0,37728777.0831577
0.388667,0,11798616,Zelig,Woody Allen,79,Comedy,1983,0.0,25830851.5657412
0.373977,0,16175602,Gorky Park,Michael Apted,128,Thriller|Crime|Drama,1983,0.0,35413439.5295606
0.363044,0,0,Screwballs,Rafal Zielinski,80,Comedy,1983,0.0,0.0
0.343668,4000000,92921203,Flashdance,Adrian Lyne,95,Drama|Music|Romance,1983,8757247.99103257,203433504.57402
0.34109,0,0,Silkwood,Mike Nichols,131,Drama|Thriller,1983,0.0,0.0
0.453516,0,4491986,Curse of the Pink Panther,Blake Edwards,109,Comedy,1983,0.0,9834358.84356161
0.336573,0,5678950,Smokey and the Bandit Part 3,Dick Lowry,85,Action|Comedy|Crime,1983,0.0,12432993.3696686
0.336525,0,6333135,Amityville 3-D,Richard Fleischer,105,Horror|Thriller,1983,0.0,13865208.438922
0.323585,10000000,29450919,Twilight Zone: The Movie,John Landis|Steven Spielberg|George Miller|Joe Dante,101,Drama|Fantasy|Horror|Science Fiction|Thriller,1983,21893119.9775814,64477250.3117032
0.316785,0,13030214,To Be or Not to Be,Alan Johnson,107,Comedy,1983,0.0,28527203.843556106
0.316098,0,0,Educating Rita,Lewis Gilbert,110,Drama|Comedy|Romance,1983,0.0,0.0
0.31152,27,0,Krull,Peter Yates,117,Fantasy|Action|Adventure,1983,59.1114239394699,0.0
0.31140100000000004,10000000,2494480,Rumble Fish,Francis Ford Coppola,94,Action|Adventure|Crime|Drama|Romance,1983,21893119.9775814,5461194.99216773
0.307082,22000000,64892670,Staying Alive,Sylvester Stallone,93,Drama|Action|Music|Romance,1983,48164863.9506791,142070300.99756002
0.290596,5000000,12232628,Lone Wolf McQuade,Steve Carver,107,Action|Thriller|Drama|Western|Crime,1983,10946559.9887907,26781039.2445122
0.288819,0,0,The Big Chill,Lawrence Kasdan,105,Comedy|Drama,1983,0.0,0.0
0.27786500000000003,5000000,34725000,Psycho II,Richard Franklin,113,Horror|Mystery|Thriller,1983,10946559.9887907,76023859.1221515
0.258294,0,0,Losin' It,Curtis Hanson,100,Comedy,1983,0.0,0.0
0.252755,0,0,V,Kenneth Johnson,197,Drama|Science Fiction|Action|Adventure,1983,0.0,0.0
0.252008,5952000,2120439,Videodrome,David Cronenberg,87,Horror|Mystery|Science Fiction,1983,13030785.010656403,4642302.54321428
0.226247,0,23646952,Two of a Kind,John Herzfeld,88,Fantasy|Comedy|Science Fiction|Romance,1983,0.0,51770555.7240109
0.218042,0,6486797,The Osterman Weekend,Sam Peckinpah,103,Action|Drama|Thriller,1983,0.0,14201622.4991215
0.210827,0,8890685,Deathstalker,James Sbardellati,80,Action|Fantasy,1983,0.0,19464483.3387883
0.206849,1100000,0,Michael Jackson's Thriller,John Landis,13,Horror|Music,1983,2408243.19753395,0.0
0.20670500000000006,0,0,Local Hero,Bill Forsyth,111,Comedy|Drama,1983,0.0,0.0
0.204069,0,0,Never Cry Wolf,Carroll Ballard,105,Action|Adventure|Drama,1983,0.0,0.0
0.196581,1200000,760883,Fire and Ice,Ralph Bakshi,81,Animation|Fantasy|Science Fiction,1983,2627174.39730977,1665810.28079021
0.195539,8000000,0,Rock & Rule,Clive A. Smith,77,Action|Adventure|Animation|Fantasy|Science Fiction,1983,17514495.9820651,0.0
0.558139,0,0,The Star Chamber,Peter Hyams,109,Action|Crime|Drama|Thriller,1983,0.0,0.0
0.17219,0,9190819,Bad Boys,Rick Rosenthal,104,Crime|Drama|Thriller,1983,0.0,20121570.3059235
0.254523,15000000,10219460,Brainstorm,Douglas Trumbull,106,Science Fiction|Thriller,1983,32839679.966372106,22373586.3886094
0.4302,0,0,Class,Lewis John Carlino,98,Comedy|Drama,1983,0.0,0.0
0.161325,0,0,Strange Brew,Rick Moranis|Dave Thomas,90,Comedy,1983,0.0,0.0
0.00212,0,0,Acqua e sapone,Carlo Verdone,109,Drama|Family,1983,0.0,0.0
0.14819200000000002,6000000,3661757,The Keep,Michael Mann,96,Drama|Foreign|Horror,1983,13135871.9865488,8016728.53297487
0.147092,0,4685097,Eddie and the Cruisers,Martin Davidson,95,Drama|Music,1983,0.0,10257139.0727606
0.14649700000000002,0,64783827,Mr. Mom,Stan Dragoti,91,Comedy|Drama|Family,1983,0.0,141832009.711788
0.136046,980385,0,BMX Bandits,Brian Trenchard-Smith,88,Adventure|Crime|Drama,1983,2146368.64292211,0.0
0.194675,19000000,5656087,Something Wicked This Way Comes,Jack Clayton,95,Fantasy|Mystery|Thriller,1983,41596927.9574047,12382939.1294638
0.384958,350000,0,Sleepaway Camp,Robert Hiltzik,85,Horror,1983,766259.19921535,0.0
0.0753669999999999,0,0,Meantime,Mike Leigh,102,TV Movie|Comedy|Drama,1983,0.0,0.0
0.089401,425000,10604986,The House on Sorority Row,Mark Rosman,91,Horror|Mystery|Thriller,1983,930457.5990472108,23217623.0858571
0.085136,0,0,Metalstorm: The Destruction of Jared-Syn,Charles Band,84,Fantasy|Science Fiction,1983,0.0,0.0
0.095316,0,10676194,Hercules,Luigi Cozzi,98,Action|Fantasy,1983,0.0,23373519.6145935
0.072379,0,27900000,Uncommon Valor,Ted Kotcheff,105,Action|Adventure|Drama|Thriller,1983,0.0,61081804.73745219
0.029945,0,0,Eddie Murphy: Delirious,Bruce Gowers,69,Comedy,1983,0.0,0.0
0.015727,15000000,16500000,Spacehunter: Adventures in the Forbidden Zone,Lamont Johnson,90,Adventure|Science Fiction,1983,32839679.966372106,36123647.9630093
4.76535899999999,33000000,327311859,Se7en,David Fincher,127,Crime|Mystery|Thriller,1995,47221906.6145298,468372425.440186
4.2824620000000015,30000000,361958736,Toy Story,John Lasseter,81,Animation|Comedy|Family,1995,42929006.013208896,517950958.475917
3.440238,6000000,23341568,The Usual Suspects,Bryan Singer,106,Drama|Crime|Thriller,1995,8585801.20264179,33401010.4343242
2.533323,72000000,210000000,Braveheart,Mel Gibson,177,Action|Drama|History|War,1995,103029614.431701,300503042.092462
2.440099,58000000,352194034,GoldenEye,Martin Campbell,130,Adventure|Action|Thriller,1995,82996078.29220401,503977993.446744
2.245837,65000000,262797249,Jumanji,Joe Johnston,104,Adventure|Fantasy|Family,1995,93012846.36195268,376054156.085859
2.230236,90000000,366101666,Die Hard: With a Vengeance,John McTiernan,128,Action|Thriller,1995,128787018.039626,523879354.03866
2.216699,35000000,113000000,Species,Roger Donaldson,108,Science Fiction|Horror|Action,1995,50083840.3487438,161699255.983087
2.206907,29500000,168840000,Twelve Monkeys,Terry Gilliam,129,Science Fiction|Thriller|Mystery,1995,42213522.57965539,241604445.84234
2.191608,52000000,355237933,Apollo 13,Ron Howard,140,Drama,1995,74410277.08956221,508333712.062564
1.964673,19000000,141407024,Bad Boys,Michael Bay,118,Adventure|Drama|Action|Comedy|Thriller,1995,27188370.4750323,202348766.120199
1.913274,55000000,346079773,Pocahontas,Mike Gabriel|Eric Goldberg,81,Adventure|Animation|Drama|Family,1995,78703177.6908831,495228688.538899
1.847583,60000000,187436818,Heat,Michael Mann,171,Action|Crime|Drama|Thriller,1995,85858012.02641791,268215876.233958
1.706784,2500000,5535405,Before Sunrise,Richard Linklater,105,Drama|Romance,1995,3577417.16776741,7920981.15101823
1.649077,90000000,113493481,Judge Dredd,Danny Cannon,96,Science Fiction,1995,128787018.039626,162405410.94363302
1.59374,100000000,336529144,Batman Forever,Joel Schumacher,121,Science Fiction|Fantasy|Action|Crime,1995,143096686.71069598,481562054.879869
1.552666,52000000,116112375,Casino,Martin Scorsese,178,Drama|Crime,1995,74410277.08956221,166152961.486099
1.441055,12000000,0,Clueless,Amy Heckerling,97,Drama|Comedy|Romance,1995,17171602.4052835,0.0
1.357131,30000000,254134910,Babe,Chris Noonan,89,Fantasy|Drama|Comedy|Family,1995,42929006.013208896,363658635.98521
1.27600499999999,50000000,287928194,Casper,Brad Silberling,100,Fantasy|Comedy|Family,1995,71548343.3553482,412015705.719946
1.255616,0,0,It Takes Two,Andy Tennant,101,Comedy|Family|Romance,1995,0.0,0.0
1.23489,4000000,4300000,Four Rooms,Allison Anders|Alexandre Rockwell|Robert Rodriguez|Quentin Tarantino,98,Comedy,1995,5723867.46842786,6153157.52855995
1.232098,175000000,264218220,Waterworld,Kevin Reynolds,135,Adventure|Action,1995,250419201.74371895,378087518.505979
1.210502,0,35348597,A Goofy Movie,Kevin Lima|Paul Brizzi,78,Romance|Animation|Family|Comedy|Adventure,1995,0.0,50582671.1057166
1.173211,30000000,212385533,Ace Ventura: When Nature Calls,Steve Oedekerk,90,Comedy,1995,42929006.013208896,303916660.775853
1.173191,24000000,182016617,The Bridges of Madison County,Clint Eastwood,135,Drama|Romance,1995,34343204.8105671,260459748.189898
1.162695,3600000,49800000,Leaving Las Vegas,Mike Figgis,112,Drama|Romance,1995,5151480.72158507,71262149.9819269
1.13661,22000000,1106279658,The Net,Irwin Winkler,114,Crime|Drama|Mystery|Thriller|Action,1995,31481271.0763532,1583049536.3524199
1.115152,0,0,A Close Shave,Nick Park,30,Family|Animation|Comedy,1995,0.0,0.0
1.085209,26000000,19075720,Johnny Mnemonic,Robert Longo,97,Adventure|Action|Drama|Science Fiction|Thriller,1995,37205138.544781104,27296723.2862096
1.077787,7000000,25405445,Desperado,Robert Rodriguez,104,Thriller|Action|Crime,1995,10016768.0697487,36354350.03910829
1.068338,17000000,182057016,While You Were Sleeping,Jon Turteltaub,103,Comedy|Drama|Romance,1995,24326436.7408184,260517557.820362
1.041497,0,189859560,Outbreak,Wolfgang Petersen,127,Action|Drama|Science Fiction|Thriller,1995,0.0,271682739.763507
1.016022,20000000,21284514,To Die For,Gus Van Sant,106,Fantasy|Drama|Comedy|Thriller,1995,28619337.3421393,30457434.3164743
0.986266,60000000,104324083,Under Siege 2: Dark Territory,Geoff Murphy,100,Action|Thriller,1995,85858012.02641791,149284306.214317
0.981049,98000000,18517322,Cutthroat Island,Renny Harlin,119,Action|Adventure,1995,140234752.976482,26497674.2495508
0.958991,18000000,122195920,Mortal Kombat,Paul W.S. Anderson,101,Action|Fantasy,1995,25757403.607925303,174858312.815653
0.947883,16500000,135000000,Sense and Sensibility,Ang Lee,136,Drama|Romance,1995,23610953.307264894,193180527.05944
0.938457,10000000,26488734,Billy Madison,Tamra Davis,89,Comedy,1995,14309668.671069598,37904500.7056097
0.932073,15000000,66000000,Mighty Morphin Power Rangers: The Movie,Bryan Spicer,92,Action|Adventure|Science Fiction|Family|Fantasy,1995,21464503.0066044,94443813.22905973
0.90178,30250000,115101622,Get Shorty,Barry Sonnenfeld,105,Comedy|Thriller|Crime,1995,43286747.72998571,164706607.43227
0.888985,50000000,30303072,Assassins,Richard Donner,132,Action|Adventure|Crime|Thriller,1995,71548343.3553482,43362692.0035568
0.8759950000000001,32000000,18552460,The Quick and the Dead,Sam Raimi,107,Action|Adventure|Drama|Thriller|Western,1995,45790939.7474229,26547955.5633272
0.829551,0,0,French Kiss,Lawrence Kasdan,111,Comedy|Romance,1995,0.0,0.0
0.826263,0,0,The Land Before Time III: The Time of the Great Giving,Roy Allen Smith,71,Animation|Adventure|Family,1995,0.0,0.0
0.823148,0,0,Dracula: Dead and Loving It,Mel Brooks,88,Comedy|Horror,1995,0.0,0.0
0.808542,0,0,Copycat,Jon Amiel,124,Drama|Thriller,1995,0.0,0.0
